citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text
10044563,,,,,,,cited by applicant,nplcit,"S. Agarwal et al., “SmartDispatch: Enabling Efficient Ticket Dispatch in an IT Service Environment,” Proceedings of the 18th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, Aug. 2012, pp. 1393-1401."
10044563,,,,,,,cited by applicant,nplcit,"L. Tang et al., Optimizing System Monitoring Configurations for Non-Actionable Alerts, IEEE Network Operations and Management Symposium (NOMS), Apr. 2012, 9 pages."
10044563,,,,,,,cited by applicant,nplcit,"The Stanford Natural Language Processing Group, “The Standford Parser: A Statistical Parser,” http://nlp.stanford.edu/software/lex-parser.shtml, 2015, 6 pages."
10044563,,,,,,,cited by applicant,nplcit,"R. Gupta et al., “Automating ITSM Incident Management Process,” IEEE International Conference on Autonomic Computing (ICAC), Jun. 1008, pp. 141-150."
10044563,,,,,,,cited by applicant,nplcit,"S. Güven et al., “Change Risk Expert: Leveraging Advanced Classification and Risk Management Techniques for Systematic Change Failure Reduction,” IEEE Network Operations and Management Symposium (NOMS), Apr. 2012, pp. 795-809, Maui, Hawaii."
10044563,,,,,,,cited by applicant,nplcit,"S. Hagen et al., “Efficient Verification of IT Change Operations or: How We Could Have Prevented Amazon's Cloud Outage,” IEEE Network Operations Management Symposium (NOMS), Apr. 2012, pp. 368-376, Maui, Hawaii."
10044563,,,,,,,cited by applicant,nplcit,"J.W. Branch et al., “BizMap: A Framework for Mapping Business Applications to IT Infrastructure,” IFIP/IEEE International Symposium on Integrated Network Management (IM), May 2015, pp. 1377-1383, Ottawa, Ontario, Canada."
10044563,,,,,,,cited by applicant,nplcit,"U.S. Appl. No. 14/979,095 filed in the name of Sinem Guven et al. dated Dec. 22, 2015 and entitled “Discovering Linkages Between Changes and Incidents in Information Technology Systems.”"
10081366,6904408,6904408,US,,,705  2,cited by examiner,patcit,
10081366,2013/0110617,20130110617,US,,,705 1443,cited by examiner,patcit,
10081366,2013/0132203,20130132203,US,,,705 1458,cited by examiner,patcit,
10081366,2015127361,2015127361,WO,,,,cited by applicant,patcit,
10100541,2828870,2828870,US,,,414 11,cited by examiner,patcit,
10100541,3458056,3458056,US,,,269 55,cited by examiner,patcit,
10100541,3458057,3458057,US,,,269 55,cited by examiner,patcit,
10100541,3668955,3668955,US,,,225 965,cited by examiner,patcit,
10100541,3790003,3790003,US,,,414494,cited by examiner,patcit,
10100541,3881618,3881618,US,,,414494,cited by examiner,patcit,
10100541,3923167,3923167,US,,,414 11,cited by examiner,patcit,
10100541,3954189,3954189,US,,,414 11,cited by examiner,patcit,
10100541,3977534,3977534,US,,,156 60,cited by examiner,patcit,
10100541,4555890,4555890,US,,,5274511,cited by examiner,patcit,
10100541,4815395,4815395,US,,,108115,cited by examiner,patcit,
10100541,5664933,5664933,US,,,414728,cited by examiner,patcit,
10100541,7014413,7014413,US,,,269905,cited by examiner,patcit,
10100541,7025053,7025053,US,,,125 1301,cited by examiner,patcit,
10100541,8348287,8348287,US,,,280 4734,cited by examiner,patcit,
10100541,9381930,9381930,US,,,,cited by examiner,patcit,
10100541,2006/0120830,20060120830,US,,,414 10,cited by examiner,patcit,
10100541,2011/0280699,20110280699,US,,,,cited by applicant,patcit,
10100541,102910555,102910555,CN,,,,cited by applicant,patcit,
10100541,105712105,105712105,CN,,,,cited by applicant,patcit,
10100541,3202260,3202260,JP,,,,cited by applicant,patcit,
10100541,2010/031511,2010031511,WO,,,,cited by applicant,patcit,
10140786,2003/0119508,20030119508,US,,,455436,cited by examiner,patcit,
10140786,2004/0121786,20040121786,US,,,455500,cited by examiner,patcit,
10140786,2006/0072505,20060072505,US,,,370331,cited by examiner,patcit,
10140786,2006/0221891,20060221891,US,,,370328,cited by examiner,patcit,
10140786,2007/0038743,20070038743,US,,,709224,cited by examiner,patcit,
10140786,2007/0297374,20070297374,US,,,370338,cited by examiner,patcit,
10140786,2009/0069960,20090069960,US,,,701 16,cited by examiner,patcit,
10140786,2010/0265846,20100265846,US,,,370254,cited by examiner,patcit,
10140786,2011/0050461,20110050461,US,,,340933,cited by examiner,patcit,
10140786,2016/0342791,20160342791,US,,,,cited by examiner,patcit,
10146892,3170206,3170206,US,,,,cited by applicant,patcit,
10146892,3767152,3767152,US,,,,cited by applicant,patcit,
10146892,3883926,3883926,US,,,,cited by applicant,patcit,
10146892,4956824,4956824,US,,,,cited by applicant,patcit,
10146892,5035558,5035558,US,,,,cited by applicant,patcit,
10146892,5076079,5076079,US,,,,cited by applicant,patcit,
10146892,5207171,5207171,US,,,,cited by applicant,patcit,
10146892,5304809,5304809,US,,,,cited by applicant,patcit,
10146892,5697001,5697001,US,,,,cited by applicant,patcit,
10146892,5730246,5730246,US,,,,cited by applicant,patcit,
10146892,5875867,5875867,US,,,,cited by applicant,patcit,
10146892,5913479,5913479,US,,,,cited by applicant,patcit,
10146892,5950169,5950169,US,,,,cited by applicant,patcit,
10146892,5975499,5975499,US,,,,cited by applicant,patcit,
10146892,6112853,6112853,US,,,,cited by applicant,patcit,
10146892,6181837,6181837,US,,,,cited by applicant,patcit,
10146892,6201482,6201482,US,,,,cited by applicant,patcit,
10146892,6266610,6266610,US,,,,cited by applicant,patcit,
10146892,6574377,6574377,US,,,,cited by applicant,patcit,
10146892,7061401,7061401,US,,,,cited by applicant,patcit,
10146892,7130066,7130066,US,,,,cited by applicant,patcit,
10146892,7343307,7343307,US,,,,cited by applicant,patcit,
10146892,7458238,7458238,US,,,,cited by applicant,patcit,
10146892,7523910,7523910,US,,,,cited by applicant,patcit,
10146892,7752286,7752286,US,,,,cited by applicant,patcit,
10146892,7809587,7809587,US,,,703  6,cited by examiner,patcit,
10146892,7885829,7885829,US,,,,cited by applicant,patcit,
10146892,7889931,7889931,US,,,382141,cited by examiner,patcit,
10146892,7953615,7953615,US,,,705  4,cited by examiner,patcit,
10146892,7984500,7984500,US,,,,cited by applicant,patcit,
10146892,8025125,8025125,US,,,,cited by applicant,patcit,
10146892,8239220,8239220,US,,,705305,cited by examiner,patcit,
10146892,8265963,8265963,US,,,705  11,cited by examiner,patcit,
10146892,8284194,8284194,US,,,,cited by applicant,patcit,
10146892,8370373,8370373,US,,,,cited by applicant,patcit,
10146892,8374957,8374957,US,,,705 39,cited by examiner,patcit,
10146892,8392036,8392036,US,,,,cited by applicant,patcit,
10146892,8401879,8401879,US,,,,cited by applicant,patcit,
10146892,8423272,8423272,US,,,,cited by applicant,patcit,
10146892,8510196,8510196,US,,,,cited by applicant,patcit,
10146892,8527305,8527305,US,,,705  11,cited by examiner,patcit,
10146892,8537338,8537338,US,,,356  401,cited by examiner,patcit,
10146892,8543486,8543486,US,,,705 35,cited by examiner,patcit,
10146892,8651206,8651206,US,,,,cited by applicant,patcit,
10146892,8731234,8731234,US,,,,cited by applicant,patcit,
10146892,8756085,8756085,US,,,,cited by applicant,patcit,
10146892,8818572,8818572,US,,,,cited by applicant,patcit,
10146892,8861808,8861808,US,,,,cited by applicant,patcit,
10146892,8872818,8872818,US,,,,cited by applicant,patcit,
10146892,8874454,8874454,US,,,,cited by applicant,patcit,
10146892,8931144,8931144,US,,,,cited by applicant,patcit,
10146892,9002719,9002719,US,,,,cited by applicant,patcit,
10146892,9082015,9082015,US,,,,cited by applicant,patcit,
10146892,9098655,9098655,US,,,,cited by applicant,patcit,
10146892,9131224,9131224,US,,,,cited by applicant,patcit,
10146892,9262564,9262564,US,,,,cited by applicant,patcit,
10146892,9262788,9262788,US,,,,cited by applicant,patcit,
10146892,9262789,9262789,US,,,,cited by applicant,patcit,
10146892,9292630,9292630,US,,,,cited by applicant,patcit,
10146892,9336552,9336552,US,,,,cited by applicant,patcit,
10146892,9489696,9489696,US,,,,cited by applicant,patcit,
10146892,9519058,9519058,US,,,,cited by applicant,patcit,
10146892,9633146,9633146,US,,,,cited by applicant,patcit,
10146892,9659283,9659283,US,,,,cited by applicant,patcit,
10146892,9727834,9727834,US,,,,cited by applicant,patcit,
10146892,9898558,9898558,US,,,,cited by applicant,patcit,
10146892,2002/0007225,20020007225,US,,,700 99,cited by examiner,patcit,
10146892,2002/0030142,20020030142,US,,,,cited by applicant,patcit,
10146892,2002/0035488,20020035488,US,,,,cited by applicant,patcit,
10146892,2002/0055861,20020055861,US,,,705  4,cited by examiner,patcit,
10146892,2002/0060267,20020060267,US,,,,cited by applicant,patcit,
10146892,2002/0123830,20020123830,US,,,,cited by applicant,patcit,
10146892,2003/0067461,20030067461,US,,,,cited by applicant,patcit,
10146892,2003/0154111,20030154111,US,,,705  4,cited by examiner,patcit,
10146892,2003/0200123,20030200123,US,,,,cited by applicant,patcit,
10146892,2003/0212478,20030212478,US,,,,cited by applicant,patcit,
10146892,2004/0030587,20040030587,US,,,,cited by applicant,patcit,
10146892,2004/0088198,20040088198,US,,,705  4,cited by examiner,patcit,
10146892,2004/0243423,20040243423,US,,,705400,cited by examiner,patcit,
10146892,2005/0007633,20050007633,US,,,,cited by applicant,patcit,
10146892,2005/0080649,20050080649,US,,,705  4,cited by examiner,patcit,
10146892,2005/0108065,20050108065,US,,,,cited by applicant,patcit,
10146892,2005/0143870,20050143870,US,,,,cited by applicant,patcit,
10146892,2005/0144189,20050144189,US,,,,cited by applicant,patcit,
10146892,2005/0159889,20050159889,US,,,,cited by applicant,patcit,
10146892,2005/0165517,20050165517,US,,,,cited by applicant,patcit,
10146892,2005/0276401,20050276401,US,,,,cited by applicant,patcit,
10146892,2006/0031103,20060031103,US,,,,cited by applicant,patcit,
10146892,2006/0289233,20060289233,US,,,,cited by applicant,patcit,
10146892,2007/0050360,20070050360,US,,,,cited by applicant,patcit,
10146892,2007/0091320,20070091320,US,,,,cited by applicant,patcit,
10146892,2007/0093945,20070093945,US,,,,cited by applicant,patcit,
10146892,2007/0179868,20070179868,US,,,,cited by applicant,patcit,
10146892,2007/0266574,20070266574,US,,,,cited by applicant,patcit,
10146892,2008/0174789,20080174789,US,,,,cited by applicant,patcit,
10146892,2008/0208400,20080208400,US,,,,cited by applicant,patcit,
10146892,2008/0255887,20080255887,US,,,705  4,cited by examiner,patcit,
10146892,2009/0002364,20090002364,US,,,345419,cited by examiner,patcit,
10146892,2009/0018717,20090018717,US,,,,cited by applicant,patcit,
10146892,2009/0027253,20090027253,US,,,,cited by applicant,patcit,
10146892,2009/0028003,20090028003,US,,,,cited by applicant,patcit,
10146892,2009/0055226,20090055226,US,,,705  4,cited by examiner,patcit,
10146892,2009/0076665,20090076665,US,,,,cited by applicant,patcit,
10146892,2009/0119132,20090119132,US,,,,cited by applicant,patcit,
10146892,2009/0138290,20090138290,US,,,,cited by applicant,patcit,
10146892,2009/0148068,20090148068,US,,,,cited by applicant,patcit,
10146892,2009/0153144,20090153144,US,,,,cited by applicant,patcit,
10146892,2009/0171516,20090171516,US,,,,cited by applicant,patcit,
10146892,2009/0212157,20090212157,US,,,,cited by applicant,patcit,
10146892,2009/0265193,20090265193,US,,,705  4,cited by examiner,patcit,
10146892,2010/0004802,20100004802,US,,,,cited by applicant,patcit,
10146892,2010/0084513,20100084513,US,,,,cited by applicant,patcit,
10146892,2010/0094664,20100094664,US,,,,cited by applicant,patcit,
10146892,2010/0104191,20100104191,US,,,,cited by applicant,patcit,
10146892,2010/0111370,20100111370,US,,,,cited by applicant,patcit,
10146892,2010/0161155,20100161155,US,,,,cited by applicant,patcit,
10146892,2010/0174422,20100174422,US,,,,cited by applicant,patcit,
10146892,2010/0228406,20100228406,US,,,,cited by applicant,patcit,
10146892,2010/0231692,20100231692,US,,,,cited by applicant,patcit,
10146892,2010/0292871,20100292871,US,,,,cited by applicant,patcit,
10146892,2010/0302359,20100302359,US,,,,cited by applicant,patcit,
10146892,2010/0305778,20100305778,US,,,,cited by applicant,patcit,
10146892,2011/0006174,20110006174,US,,,,cited by applicant,patcit,
10146892,2011/0049290,20110049290,US,,,,cited by applicant,patcit,
10146892,2011/0090110,20110090110,US,,,,cited by applicant,patcit,
10146892,2011/0137443,20110137443,US,,,700 98,cited by examiner,patcit,
10146892,2011/0161118,20110161118,US,,,705  4,cited by examiner,patcit,
10146892,2011/0178658,20110178658,US,,,,cited by applicant,patcit,
10146892,2011/0187713,20110187713,US,,,,cited by applicant,patcit,
10146892,2011/0221692,20110221692,US,,,,cited by applicant,patcit,
10146892,2011/0302091,20110302091,US,,,,cited by applicant,patcit,
10146892,2012/0004793,20120004793,US,,,,cited by applicant,patcit,
10146892,2012/0013617,20120013617,US,,,,cited by applicant,patcit,
10146892,2012/0033821,20120033821,US,,,381 711,cited by examiner,patcit,
10146892,2012/0033851,20120033851,US,,,,cited by applicant,patcit,
10146892,2012/0059578,20120059578,US,,,,cited by applicant,patcit,
10146892,2012/0071998,20120071998,US,,,700 98,cited by examiner,patcit,
10146892,2012/0076437,20120076437,US,,,,cited by applicant,patcit,
10146892,2012/0140041,20120140041,US,,,348 46,cited by examiner,patcit,
10146892,2012/0179431,20120179431,US,,,,cited by applicant,patcit,
10146892,2012/0203450,20120203450,US,,,,cited by applicant,patcit,
10146892,2012/0215380,20120215380,US,,,,cited by applicant,patcit,
10146892,2012/0303179,20120303179,US,,,,cited by applicant,patcit,
10146892,2012/0303336,20120303336,US,,,703  1,cited by examiner,patcit,
10146892,2013/0051637,20130051637,US,,,,cited by applicant,patcit,
10146892,2013/0051639,20130051639,US,,,,cited by applicant,patcit,
10146892,2013/0233964,20130233964,US,,,,cited by applicant,patcit,
10146892,2013/0262029,20130262029,US,,,,cited by applicant,patcit,
10146892,2013/0262153,20130262153,US,,,,cited by applicant,patcit,
10146892,2013/0321393,20130321393,US,,,,cited by applicant,patcit,
10146892,2014/0019166,20140019166,US,,,,cited by applicant,patcit,
10146892,2014/0100889,20140100889,US,,,,cited by applicant,patcit,
10146892,2014/0113828,20140113828,US,,,,cited by applicant,patcit,
10146892,2014/0163775,20140163775,US,,,,cited by applicant,patcit,
10146892,2014/0168420,20140168420,US,,,,cited by applicant,patcit,
10146892,2014/0226182,20140226182,US,,,,cited by applicant,patcit,
10146892,2014/0245165,20140245165,US,,,,cited by applicant,patcit,
10146892,2014/0259549,20140259549,US,,,,cited by applicant,patcit,
10146892,2014/0270492,20140270492,US,,,,cited by applicant,patcit,
10146892,2014/0278570,20140278570,US,,,,cited by applicant,patcit,
10146892,2014/0278587,20140278587,US,,,,cited by applicant,patcit,
10146892,2014/0297065,20140297065,US,,,,cited by applicant,patcit,
10146892,2014/0324405,20140324405,US,,,,cited by applicant,patcit,
10146892,2014/0324483,20140324483,US,,,,cited by applicant,patcit,
10146892,2015/0348253,20150348253,US,,,,cited by applicant,patcit,
10146892,2016/0078610,20160078610,US,,,,cited by applicant,patcit,
10146892,2016/0102966,20160102966,US,,,,cited by applicant,patcit,
10146892,2016/0169665,20160169665,US,,,,cited by applicant,patcit,
10146892,2016/0259038,20160259038,US,,,,cited by applicant,patcit,
10146892,2016/0300003,20160300003,US,,,,cited by applicant,patcit,
10146892,2017/0076493,20170076493,US,,,,cited by applicant,patcit,
10146892,2017/0186094,20170186094,US,,,,cited by applicant,patcit,
10146892,WO-2012/145780,WO2012145780,WO,,,,cited by applicant,patcit,
10146892,,,,,,,cited by applicant,nplcit,"Beard et al., Autonomous vehicle technologies for small fixed-wing UAVs, J. Aerospace Computing Info. Commun. (Jan. 2005)."
10146892,,,,,,,cited by applicant,nplcit,"Cost Containment, Product and Solutions for the Property and Casualty Insurance Industry, Computer Sciences Corporation (1999)."
10146892,,,,,,,cited by applicant,nplcit,"Foo et al., Three-dimensional path planning of unmanned aerial vehicles using particle swarm optimization, Sep. 2006, AIAA."
10146892,,,,,,,cited by applicant,nplcit,"Kluckner et al., Image based building classification and 3D modeling with super-pixels, ISPRS Technical Commission II Symposium, PCV 2010, vol. XXXVIII, part 3A, pp. 233-238 (Sep. 3, 2010)."
10146892,,,,,,,cited by applicant,nplcit,"Kus, Implementation of 3D optical scanning technology for automotive applications, Sensors, 9:1967-79 (2009)."
10146892,,,,,,,cited by applicant,nplcit,"Merz et al., Beyond Visual Range Obstacle Avoidance and Infrastructure Inspection by an Autonomous Helicopter, Sep. 2011, IEEE."
10146892,,,,,,,cited by applicant,nplcit,"U.S. Appl. No. 13/647,098, Final Office Action, dated Nov. 1, 2013."
10146892,,,,,,,cited by applicant,nplcit,"U.S. Appl. No. 13/647,098, Final Office Action, dated Oct. 9, 2014."
10146892,,,,,,,cited by applicant,nplcit,"U.S. Appl. No. 13/647,098, Nonfinal Office Action, dated Apr. 26, 2013."
