doc_id,domain,year,dominant_topic,max_prob
PAP2712,paper,2017,3,0.3785
PAP2713,paper,2019,1,0.301
PAP2714,paper,2018,11,0.2417
PAP2715,paper,2018,11,0.4283
PAP2716,paper,2019,3,0.3285
PAP2717,paper,2020,3,0.3164
PAP2718,paper,2018,3,0.4072
PAP2719,paper,2018,8,0.4711
PAP2720,paper,2017,14,0.3128
PAP2721,paper,2019,3,0.5919
PAP2722,paper,2019,3,0.4116
PAP2723,paper,2019,3,0.4723
PAP2724,paper,2020,3,0.2962
PAP2725,paper,2020,3,0.6227
PAP2726,paper,2019,8,0.5551
PAP2727,paper,2018,3,0.4396
PAP2728,paper,2019,3,0.3771
PAP2729,paper,2019,8,0.4963
PAP2730,paper,2020,3,0.4165
PAP2731,paper,2018,3,0.2932
PAP2732,paper,2020,3,0.3181
PAP2733,paper,2019,14,0.3712
PAP2734,paper,2019,3,0.3732
PAP2735,paper,2017,11,0.358
PAP2736,paper,2019,3,0.4152
PAP2737,paper,2019,8,0.3192
PAP2738,paper,2019,3,0.504
PAP2739,paper,2018,3,0.4754
PAP2740,paper,2017,8,0.4696
PAP2741,paper,2020,3,0.6183
PAP2742,paper,2020,8,0.5251
PAP2743,paper,2019,3,0.4838
PAP2744,paper,2019,3,0.6145
PAP2745,paper,2019,3,0.3561
PAP2746,paper,2019,3,0.5335
PAP2747,paper,2020,3,0.3178
PAP2748,paper,2020,3,0.5723
PAP2749,paper,2019,11,0.4379
PAP2750,paper,2018,3,0.4044
PAP2751,paper,2017,3,0.2777
PAP2752,paper,2018,8,0.4609
PAP2753,paper,2019,3,0.3827
PAP2754,paper,2019,8,0.3718
PAP2755,paper,2019,11,0.3413
PAP2756,paper,2019,3,0.3413
PAP2757,paper,2017,8,0.3715
PAP2758,paper,2019,6,0.2459
PAP2759,paper,2019,3,0.4787
PAP2760,paper,2019,11,0.3083
PAP2761,paper,2019,3,0.3999
PAP2762,paper,2018,3,0.3728
PAP2763,paper,2019,3,0.4212
PAP2764,paper,2018,3,0.5524
PAP2765,paper,2019,14,0.4816
PAP2766,paper,2019,1,0.3782
PAP2767,paper,2020,3,0.4817
PAP2768,paper,2019,14,0.2902
PAP2769,paper,2017,8,0.4171
PAP2770,paper,2020,14,0.3616
PAP2771,paper,2019,3,0.7551
PAP2772,paper,2018,3,0.3016
PAP2773,paper,2020,3,0.4504
PAP2774,paper,2020,8,0.3763
PAP2775,paper,2017,3,0.567
PAP2776,paper,2018,3,0.4139
PAP2777,paper,2019,3,0.4609
PAP2778,paper,2019,3,0.5897
PAP2779,paper,2019,8,0.3234
PAP2780,paper,2018,3,0.3693
PAP2781,paper,2018,8,0.2874
PAP2782,paper,2018,8,0.2767
PAP2783,paper,2018,11,0.3859
PAP2784,paper,2018,3,0.5703
PAP2785,paper,2019,3,0.5223
PAP2786,paper,2019,11,0.3405
PAP2787,paper,2020,11,0.3373
PAP2788,paper,2020,14,0.4739
PAP2789,paper,2017,3,0.2787
PAP2790,paper,2019,3,0.6546
PAP2791,paper,2019,8,0.2662
PAP2792,paper,2018,3,0.2853
PAP2793,paper,2018,8,0.3911
PAP2794,paper,2018,3,0.6382
PAP2795,paper,2018,3,0.5218
PAP2796,paper,2018,11,0.5323
PAP2797,paper,2018,3,0.5326
PAP2798,paper,2018,14,0.4428
PAP2799,paper,2017,3,0.3322
PAP2800,paper,2019,3,0.3789
PAP2801,paper,2019,14,0.2709
PAP2802,paper,2020,8,0.3478
PAP2803,paper,2019,14,0.4716
PAP2804,paper,2020,3,0.5996
PAP2805,paper,2018,8,0.5807
PAP2806,paper,2020,3,0.2859
PAP2807,paper,2018,12,0.3457
PAP2808,paper,2018,3,0.4054
PAP2809,paper,2020,3,0.5865
PAP2810,paper,2019,11,0.4931
PAP2811,paper,2019,11,0.5557
PAP2812,paper,2018,6,0.3064
PAP2813,paper,2020,14,0.3463
PAP2814,paper,2018,11,0.2797
PAP2815,paper,2020,3,0.3983
PAP2816,paper,2018,11,0.5481
PAP2817,paper,2018,8,0.6363
PAP2818,paper,2017,3,0.4768
PAP2819,paper,2020,3,0.5075
PAP2820,paper,2020,3,0.6036
PAP2821,paper,2019,8,0.4376
PAP2822,paper,2018,3,0.5504
PAP2823,paper,2020,3,0.3665
PAP2824,paper,2018,14,0.6566
PAP2825,paper,2019,3,0.3858
PAP2826,paper,2019,3,0.3339
PAP2827,paper,2018,3,0.3387
PAP2828,paper,2018,8,0.7486
PAP2829,paper,2020,8,0.4906
PAP2830,paper,2019,8,0.3252
PAP2831,paper,2019,3,0.4985
PAP2832,paper,2020,3,0.4782
PAP2833,paper,2019,7,0.6094
PAP2834,paper,2019,8,0.4606
PAP2835,paper,2018,3,0.5669
PAP2836,paper,2018,3,0.4367
PAP2837,paper,2020,8,0.4456
PAP2838,paper,2020,3,0.4105
PAP2839,paper,2019,11,0.4543
PAP2840,paper,2020,8,0.468
PAP2841,paper,2018,3,0.4259
PAP2842,paper,2017,3,0.5603
PAP2843,paper,2018,3,0.4083
PAP2844,paper,2019,3,0.3704
PAP2845,paper,2019,14,0.4714
PAP2846,paper,2018,8,0.4678
PAP2847,paper,2018,14,0.4456
PAP2848,paper,2020,3,0.64
PAP2849,paper,2018,8,0.5969
PAP2850,paper,2018,14,0.4936
PAP2851,paper,2020,11,0.2992
PAP2852,paper,2020,3,0.2545
PAP2853,paper,2018,3,0.4267
PAP2854,paper,2017,3,0.5509
PAP2855,paper,2019,11,0.4537
PAP2856,paper,2017,14,0.4391
PAP2857,paper,2019,3,0.5376
PAP2858,paper,2020,14,0.5015
PAP2859,paper,2020,8,0.4055
PAP2860,paper,2017,3,0.4031
PAP2861,paper,2017,8,0.3959
PAP2862,paper,2019,3,0.4592
PAP2863,paper,2018,11,0.3608
PAP2864,paper,2018,3,0.7052
PAP2865,paper,2017,8,0.4012
PAP2866,paper,2017,8,0.4059
PAP2867,paper,2018,3,0.3348
PAP2868,paper,2020,3,0.4373
PAP2869,paper,2019,8,0.4226
PAP2870,paper,2018,3,0.193
PAP2871,paper,2018,3,0.759
PAP2872,paper,2019,3,0.3691
PAP2873,paper,2019,11,0.2817
PAP2874,paper,2019,3,0.2795
PAP2875,paper,2017,3,0.6747
PAP2876,paper,2019,3,0.4293
PAP2877,paper,2017,3,0.4444
PAP2878,paper,2017,3,0.3714
PAP2879,paper,2020,3,0.2472
PAP2880,paper,2019,14,0.5726
PAP2881,paper,2019,8,0.4863
PAP2882,paper,2017,3,0.6621
PAP2883,paper,2017,8,0.3087
PAP2884,paper,2019,11,0.4085
PAP2885,paper,2019,8,0.6699
PAP2886,paper,2019,14,0.395
PAP2887,paper,2020,3,0.4698
PAP2888,paper,2019,8,0.2545
PAP2889,paper,2018,8,0.3636
PAP2890,paper,2018,8,0.6183
PAP2891,paper,2020,3,0.4632
PAP2892,paper,2017,8,0.5893
PAP2893,paper,2020,3,0.2812
PAP2894,paper,2017,14,0.5056
PAP2895,paper,2019,3,0.6921
PAP2896,paper,2017,8,0.4439
PAP2897,paper,2019,8,0.3916
PAP2898,paper,2019,3,0.771
PAP2899,paper,2017,3,0.3721
PAP2900,paper,2019,3,0.3583
PAP2901,paper,2020,3,0.505
PAP2902,paper,2017,8,0.5333
PAP2903,paper,2017,3,0.6311
PAP2904,paper,2017,3,0.6216
PAP2905,paper,2018,3,0.3035
PAP2906,paper,2018,3,0.4116
PAP2907,paper,2018,8,0.4259
PAP2908,paper,2020,3,0.5315
PAP2909,paper,2019,3,0.4119
PAP2910,paper,2018,14,0.5289
PAP2911,paper,2018,3,0.3681
PAP2912,paper,2018,14,0.506
PAP2913,paper,2018,8,0.3656
PAP2914,paper,2019,3,0.3369
PAP2915,paper,2019,3,0.6287
PAP2916,paper,2018,8,0.6268
PAP2917,paper,2017,12,0.2156
PAP2918,paper,2020,3,0.3939
PAP2919,paper,2019,8,0.6625
PAP2920,paper,2019,3,0.3749
PAP2921,paper,2019,3,0.4396
PAP2922,paper,2019,14,0.2479
PAP2923,paper,2018,8,0.3596
PAP2924,paper,2017,3,0.4952
PAP2925,paper,2019,3,0.3797
PAP2926,paper,2017,1,0.2628
PAP2927,paper,2019,8,0.6746
PAP2928,paper,2020,8,0.3707
PAP2929,paper,2018,8,0.4422
PAP2930,paper,2017,8,0.596
PAP2931,paper,2020,8,0.6591
PAP2932,paper,2017,8,0.2741
PAP2933,paper,2019,3,0.6721
PAP2934,paper,2017,14,0.5448
PAP2935,paper,2018,11,0.3438
PAP2936,paper,2020,3,0.4564
PAP2937,paper,2019,8,0.2293
PAP2938,paper,2019,3,0.3705
PAP2939,paper,2018,8,0.4367
PAP2940,paper,2020,3,0.2998
PAP2941,paper,2017,14,0.318
PAP2942,paper,2020,3,0.5681
PAP2943,paper,2019,14,0.2875
PAP2944,paper,2019,8,0.3676
PAP2945,paper,2020,3,0.3273
PAP2946,paper,2018,8,0.6662
PAP2947,paper,2018,14,0.6003
PAP2948,paper,2017,3,0.5063
PAP2949,paper,2019,3,0.3641
PAP2950,paper,2019,3,0.6162
PAP2951,paper,2019,8,0.5797
PAP2952,paper,2020,3,0.6588
PAP2953,paper,2019,8,0.4592
PAP2954,paper,2018,3,0.5408
PAP2955,paper,2018,3,0.5204
PAP2956,paper,2019,14,0.6822
PAP2957,paper,2020,3,0.5524
PAP2958,paper,2017,3,0.4378
PAP2959,paper,2019,3,0.3393
PAP2960,paper,2019,11,0.5537
PAP2961,paper,2019,3,0.3357
PAP2962,paper,2020,11,0.3349
PAP2963,paper,2018,8,0.4494
PAP2964,paper,2018,11,0.2447
PAP2965,paper,2019,8,0.4076
PAP2966,paper,2019,3,0.3819
PAP2967,paper,2019,3,0.2631
PAP2968,paper,2019,14,0.4313
PAP2969,paper,2017,3,0.3008
PAP2970,paper,2018,14,0.5756
PAP2971,paper,2020,14,0.4221
PAP2972,paper,2018,3,0.4022
PAP2973,paper,2018,3,0.4436
PAP2974,paper,2018,11,0.3597
PAP2975,paper,2017,3,0.3978
PAP2976,paper,2019,3,0.3781
PAP2977,paper,2019,3,0.4169
PAP2978,paper,2019,3,0.728
PAP2979,paper,2019,11,0.4446
PAP2980,paper,2017,8,0.492
PAP2981,paper,2018,8,0.5852
PAP2982,paper,2020,3,0.265
PAP2983,paper,2017,11,0.3413
PAP2984,paper,2019,3,0.5685
PAP2985,paper,2017,8,0.3438
PAP2986,paper,2018,8,0.6744
PAP2987,paper,2019,3,0.3772
PAP2988,paper,2018,11,0.4125
PAP2989,paper,2019,3,0.3625
PAP2990,paper,2018,8,0.6915
PAP2991,paper,2018,8,0.5184
PAP2992,paper,2017,14,0.5878
PAP2993,paper,2018,3,0.3512
PAP2994,paper,2020,3,0.3126
PAP2995,paper,2018,8,0.4515
PAP2996,paper,2019,8,0.3128
PAP2997,paper,2017,3,0.4929
PAP2998,paper,2017,3,0.5916
PAP2999,paper,2019,14,0.4945
PAP3000,paper,2011,14,0.4122
PAP3001,paper,2013,11,0.3484
PAP3002,paper,2016,3,0.4271
PAP3003,paper,2008,3,0.5694
PAP3004,paper,2008,3,0.4924
PAP3005,paper,2013,8,0.3817
PAP3006,paper,2011,3,0.3726
PAP3007,paper,2012,3,0.4383
PAP3008,paper,2013,3,0.4114
PAP3009,paper,2009,8,0.2984
PAP3010,paper,2010,3,0.4099
PAP3011,paper,2010,3,0.4757
PAP3012,paper,2014,11,0.3006
PAP3013,paper,2015,12,0.273
PAP3014,paper,2013,3,0.3469
PAP3015,paper,2015,14,0.6157
PAP3016,paper,2014,14,0.2234
PAP3017,paper,2015,3,0.3099
PAP3018,paper,2016,3,0.3026
PAP3019,paper,2010,3,0.4557
PAP3020,paper,2016,3,0.3091
PAP3021,paper,2015,14,0.4142
PAP3022,paper,2012,8,0.33
PAP3023,paper,2016,3,0.5776
PAP3024,paper,2015,3,0.4838
PAP3025,paper,2012,8,0.353
PAP3026,paper,2011,3,0.4926
PAP3027,paper,2015,3,0.4071
PAP3028,paper,2016,3,0.5831
PAP3029,paper,2012,11,0.6727
PAP3030,paper,2016,3,0.3906
PAP3031,paper,2011,3,0.6161
PAP3032,paper,2008,8,0.504
PAP3033,paper,2013,14,0.4245
PAP3034,paper,2009,3,0.4632
PAP3035,paper,2015,3,0.3025
PAP3036,paper,2014,11,0.3527
PAP3037,paper,2011,3,0.7037
PAP3038,paper,2011,3,0.4031
PAP3039,paper,2010,3,0.6055
PAP3040,paper,2011,3,0.3662
PAP3041,paper,2014,14,0.6294
PAP3042,paper,2011,3,0.3888
PAP3043,paper,2016,11,0.353
PAP3044,paper,2013,14,0.355
PAP3045,paper,2012,8,0.4488
PAP3046,paper,2015,3,0.6237
PAP3047,paper,2012,3,0.191
PAP3048,paper,2015,3,0.5745
PAP3049,paper,2014,3,0.3833
PAP3050,paper,2011,3,0.3886
PAP3051,paper,2012,11,0.3944
PAP3052,paper,2016,14,0.535
PAP3053,paper,2014,3,0.2693
PAP3054,paper,2012,3,0.3719
PAP3055,paper,2016,3,0.4816
PAP3056,paper,2014,3,0.4892
PAP3057,paper,2015,8,0.3656
PAP3058,paper,2011,3,0.5381
PAP3059,paper,2012,8,0.6055
PAP3060,paper,2016,11,0.3889
PAP3061,paper,2012,8,0.4566
PAP3062,paper,2015,8,0.2463
PAP3063,paper,2008,2,0.2509
PAP3064,paper,2012,3,0.3637
PAP3065,paper,2013,8,0.4152
PAP3066,paper,2010,8,0.4555
PAP3067,paper,2011,3,0.4589
PAP3068,paper,2016,8,0.4368
PAP3069,paper,2016,3,0.3819
PAP3070,paper,2015,3,0.4382
PAP3071,paper,2013,3,0.4044
PAP3072,paper,2011,5,0.2135
PAP3073,paper,2016,3,0.3938
PAP3074,paper,2015,8,0.3815
PAP3075,paper,2013,14,0.325
PAP3076,paper,2013,3,0.3639
PAP3077,paper,2009,3,0.2625
PAP3078,paper,2016,14,0.5341
PAP3079,paper,2013,3,0.4064
PAP3080,paper,2009,3,0.4222
PAP3081,paper,2009,3,0.5494
PAP3082,paper,2015,3,0.718
PAP3083,paper,2012,3,0.3802
PAP3084,paper,2016,8,0.4732
PAP3085,paper,2013,3,0.3787
PAP3086,paper,2015,14,0.4036
PAP3087,paper,2015,13,0.3124
PAP3088,paper,2010,3,0.5079
PAP3089,paper,2014,1,0.3614
PAP3090,paper,2015,3,0.3325
PAP3091,paper,2011,1,0.4682
PAP3092,paper,2014,8,0.2473
PAP3093,paper,2016,6,0.3135
PAP3094,paper,2013,3,0.3619
PAP3095,paper,2012,11,0.4294
PAP3096,paper,2012,3,0.4648
PAP3097,paper,2013,3,0.3231
PAP3098,paper,2009,3,0.4025
PAP3099,paper,2016,1,0.2837
PAP3100,paper,2015,3,0.5602
PAP3101,paper,2013,3,0.5093
PAP3102,paper,2016,8,0.4273
PAP3103,paper,2008,3,0.2805
PAP3104,paper,2013,3,0.3114
PAP3105,paper,2013,8,0.3625
PAP3106,paper,2013,3,0.4066
PAP3107,paper,2013,3,0.5565
PAP3108,paper,2011,3,0.4442
PAP3109,paper,2016,8,0.7121
PAP3110,paper,2011,3,0.3586
PAP3111,paper,2010,3,0.3989
PAP3112,paper,2009,14,0.3535
PAP3113,paper,2012,13,0.2095
PAP3114,paper,2012,3,0.6265
PAP3115,paper,2013,3,0.4152
PAP3116,paper,2012,8,0.5212
PAP3117,paper,2009,3,0.4277
PAP3118,paper,2012,3,0.3662
PAP3119,paper,2015,14,0.4572
PAP3120,paper,2016,3,0.3643
PAP3121,paper,2015,8,0.5243
PAP3122,paper,2014,3,0.4044
PAP3123,paper,2014,3,0.455
PAP3124,paper,2011,3,0.3034
PAP3125,paper,2010,3,0.4354
PAP3126,paper,2016,11,0.4499
PAP3127,paper,2011,3,0.3545
PAP3128,paper,2013,8,0.5712
PAP3129,paper,2016,11,0.4034
PAP3130,paper,2015,3,0.3591
PAP3131,paper,2010,3,0.3428
PAP3132,paper,2011,8,0.4137
PAP3133,paper,2009,3,0.3542
PAP3134,paper,2014,11,0.4658
PAP3135,paper,2014,3,0.6205
PAP3136,paper,2016,14,0.5506
PAP3137,paper,2016,3,0.4392
PAP3138,paper,2012,11,0.3484
PAP3139,paper,2011,3,0.2936
PAP3140,paper,2016,1,0.2221
PAP3141,paper,2016,3,0.4489
PAP3142,paper,2009,11,0.4073
PAP3143,paper,2011,11,0.5092
PAP3144,paper,2011,3,0.2303
PAP3145,paper,2008,3,0.4337
PAP3146,paper,2016,3,0.2992
PAP3147,paper,2013,14,0.3683
PAP3148,paper,2008,14,0.311
PAP3149,paper,2016,3,0.4579
PAP3150,paper,2010,3,0.3111
PAP3151,paper,2013,3,0.414
PAP3152,paper,2011,11,0.4133
PAP3153,paper,2009,3,0.6482
PAP3154,paper,2011,3,0.4147
PAP3155,paper,2009,3,0.3667
PAP3156,paper,2016,14,0.4696
PAP3157,paper,2012,11,0.3826
PAP3158,paper,2010,3,0.4978
PAP3159,paper,2009,3,0.5271
PAP3160,paper,2011,8,0.5266
PAP3161,paper,2012,3,0.4043
PAP3162,paper,2016,8,0.5169
PAP3163,paper,2015,3,0.2426
PAP3164,paper,2011,3,0.6599
PAP3165,paper,2015,11,0.4225
PAP3166,paper,2009,3,0.343
PAP3167,paper,2014,3,0.5544
PAP3168,paper,2011,14,0.5395
PAP3169,paper,2011,8,0.4377
PAP3170,paper,2011,3,0.3519
PAP3171,paper,2014,3,0.3101
PAP3172,paper,2015,3,0.5633
PAP3173,paper,2015,13,0.2753
PAP3174,paper,2011,4,0.2195
PAP3175,paper,2014,14,0.5047
PAP3176,paper,2015,5,0.4708
PAP3177,paper,2013,11,0.4497
PAP3178,paper,2013,1,0.3827
PAP3179,paper,2012,3,0.5689
PAP3180,paper,2012,3,0.3929
PAP3181,paper,2015,8,0.4651
PAP3182,paper,2014,3,0.5618
PAP3183,paper,2010,3,0.46
PAP3184,paper,2016,3,0.3635
PAP3185,paper,2010,14,0.2949
PAP3186,paper,2011,3,0.5681
PAP3187,paper,2014,3,0.3523
PAP3188,paper,2016,8,0.2651
PAP3189,paper,2013,14,0.5764
PAP3190,paper,2016,8,0.4475
PAP3191,paper,2011,11,0.2464
PAP3192,paper,2011,3,0.4602
PAP3193,paper,2013,6,0.3932
PAP3194,paper,2010,3,0.3642
PAP3195,paper,2008,3,0.3806
PAP3196,paper,2011,3,0.3895
PAP3197,paper,2011,14,0.6701
PAP3198,paper,2011,3,0.3536
PAP3199,paper,2012,11,0.2316
PAP3200,paper,2016,8,0.3293
PAP3201,paper,2009,11,0.5397
PAP3202,paper,2012,8,0.4996
PAP3203,paper,2009,3,0.5695
PAP3204,paper,2008,3,0.5164
PAP3205,paper,2013,3,0.4558
PAP3206,paper,2009,11,0.4649
PAP3207,paper,2014,3,0.3847
PAP3208,paper,2012,3,0.6335
PAP3209,paper,2014,3,0.4818
PAP3210,paper,2012,3,0.3748
PAP3211,paper,2011,3,0.4423
PAP3212,paper,2017,3,0.5248
PAP3213,paper,2012,3,0.4057
PAP3214,paper,2014,3,0.27
PAP3215,paper,2016,3,0.5362
PAP3216,paper,2016,8,0.7505
PAP3217,paper,2016,8,0.5559
PAP3218,paper,2016,3,0.7746
PAP3219,paper,2011,2,0.47
PAP3220,paper,2011,3,0.3219
PAP3221,paper,2013,11,0.2616
PAP3222,paper,2013,3,0.3845
PAP3223,paper,2013,3,0.5444
PAP3224,paper,2012,14,0.4755
PAP3225,paper,2011,3,0.227
PAP3226,paper,2011,3,0.4391
PAP3227,paper,2014,3,0.2748
PAP3228,paper,2011,3,0.3417
PAP3229,paper,2014,3,0.2475
PAP3230,paper,2016,8,0.5052
PAP3231,paper,2011,14,0.4597
PAP3232,paper,2016,3,0.3093
PAP3233,paper,2010,8,0.3758
PAP3234,paper,2009,3,0.4967
PAP3235,paper,2015,8,0.3761
PAP3236,paper,2014,6,0.3112
PAP3237,paper,2009,11,0.5524
PAP3238,paper,2016,3,0.4124
PAP3239,paper,2010,14,0.4133
PAP3240,paper,2015,11,0.3335
PAP3241,paper,2009,3,0.3131
PAP3242,paper,2013,14,0.2751
PAP3243,paper,2015,8,0.3378
PAP3244,paper,2015,5,0.2934
PAP3245,paper,2010,3,0.462
PAP3246,paper,2012,3,0.5251
PAP3247,paper,2015,3,0.3236
PAP3248,paper,2011,1,0.3019
PAP3249,paper,2012,14,0.4711
PAP3250,paper,2016,8,0.3898
PAP3251,paper,2011,11,0.2601
PAP3252,paper,2016,11,0.257
PAP3253,paper,2014,8,0.4049
PAP3254,paper,2013,3,0.3816
PAP3255,paper,2015,3,0.5897
PAP3256,paper,2016,3,0.3111
PAP3257,paper,2010,8,0.3687
PAP3258,paper,2013,3,0.2912
PAP3259,paper,2013,3,0.4029
PAP3260,paper,2011,14,0.3368
PAP3261,paper,2016,3,0.6731
PAP3262,paper,2014,3,0.2821
PAP3263,paper,2011,3,0.4045
PAP3264,paper,2015,3,0.3017
PAP3265,paper,2013,3,0.4599
PAP3266,paper,2011,13,0.3171
PAP3267,paper,2012,3,0.3348
PAP3268,paper,2016,3,0.3547
PAP3269,paper,2016,3,0.5436
PAP3270,paper,2013,3,0.2958
PAP3271,paper,2015,14,0.2744
PAP3272,paper,2015,6,0.3125
PAP3273,paper,2011,8,0.357
PAP3274,paper,2012,8,0.4128
PAP3275,paper,2012,3,0.53
PAP3276,paper,2013,3,0.378
PAP3277,paper,2009,3,0.3827
PAP3278,paper,2015,3,0.3302
PAP3279,paper,2009,3,0.2741
PAP3280,paper,2010,11,0.4419
PAP3281,paper,2015,11,0.3957
PAP3282,paper,2016,14,0.3412
PAP3283,paper,2014,11,0.4448
PAP3284,paper,2017,3,0.3162
PAP3285,paper,2010,3,0.4999
PAP3286,paper,2009,3,0.4543
PAP3287,paper,2016,3,0.2489
PAP3288,paper,2015,8,0.4847
PAP3289,paper,2012,3,0.362
PAP3290,paper,2013,3,0.4963
PAP3291,paper,2012,1,0.3279
PAP3292,paper,2012,3,0.4145
PAP3293,paper,2009,11,0.4355
PAP3294,paper,2011,6,0.348
PAP3295,paper,2013,3,0.5305
PAP3296,paper,2010,5,0.2707
PAP3297,paper,2009,3,0.4611
PAP3298,paper,2015,14,0.6145
PAP3299,paper,2011,14,0.5627
PAP3300,paper,2011,11,0.4113
PAP3301,paper,2012,1,0.2924
PAP3302,paper,2016,3,0.3475
PAP3303,paper,2014,3,0.3623
PAP3304,paper,2013,11,0.3595
PAP3305,paper,2015,3,0.3961
PAP3306,paper,2011,3,0.4823
PAP3307,paper,2014,14,0.2446
PAP3308,paper,2012,3,0.395
PAP3309,paper,2014,3,0.3345
PAP3310,paper,2014,11,0.4937
PAP3311,paper,2014,3,0.4506
PAP3312,paper,2014,3,0.4132
PAP3313,paper,2016,8,0.4331
PAP3314,paper,2009,3,0.3674
PAP3315,paper,2016,8,0.4555
PAP3316,paper,2015,3,0.3767
PAP3317,paper,2014,3,0.3989
PAP3318,paper,2016,8,0.4385
PAP3319,paper,2013,6,0.2125
PAP3320,paper,2014,14,0.7566
PAP3321,paper,2014,8,0.31
PAP3322,paper,2013,3,0.515
PAP3323,paper,2010,11,0.4433
PAP3324,paper,2009,3,0.5815
PAP3325,paper,2008,3,0.3803
PAP3326,paper,2014,11,0.4972
PAP3327,paper,2015,3,0.3467
PAP3328,paper,2015,3,0.7034
PAP3329,paper,2015,11,0.5372
PAP3330,paper,2014,3,0.2592
PAP3331,paper,2013,14,0.2824
PAP3332,paper,2011,3,0.4823
PAP3333,paper,2011,3,0.374
PAP3334,paper,2016,14,0.4418
PAP3335,paper,2011,3,0.4075
PAP3336,paper,2010,8,0.2826
PAP3337,paper,2010,3,0.4833
PAP3338,paper,2009,5,0.3763
PAP3339,paper,2010,5,0.289
PAP3340,paper,2016,3,0.3328
PAP3341,paper,2015,14,0.5276
PAP3342,paper,2016,11,0.245
PAP3343,paper,2012,8,0.4135
PAP3344,paper,2012,11,0.3383
PAP3345,paper,2012,8,0.5292
PAP3346,paper,2009,3,0.5773
PAP3347,paper,2014,8,0.4661
PAP3348,paper,2015,3,0.556
PAP3349,paper,2011,11,0.3824
PAP3350,paper,2011,13,0.3214
PAP3351,paper,2015,3,0.5017
PAP3352,paper,2014,8,0.2521
PAP3353,paper,2011,3,0.3823
PAP3354,paper,2009,3,0.4213
PAP3355,paper,2015,3,0.3161
PAP3356,paper,2013,3,0.6126
PAP3357,paper,2011,3,0.5169
PAP3358,paper,2016,3,0.3364
PAP3359,paper,2016,3,0.6292
PAP3360,paper,2015,3,0.2788
PAP3361,paper,2016,3,0.518
PAP3362,paper,2015,3,0.5851
PAP3363,paper,2013,3,0.2365
PAP3364,paper,2012,11,0.3179
PAP3365,paper,2013,3,0.3432
PAP3366,paper,2015,3,0.502
PAP3367,paper,2013,1,0.3296
PAP3368,paper,2010,3,0.4258
PAP3369,paper,2013,3,0.4393
PAP3370,paper,2008,6,0.5057
PAP3371,paper,2016,8,0.2329
PAP3372,paper,2014,14,0.2952
PAP3373,paper,2008,8,0.3553
PAP3374,paper,2011,3,0.561
PAP3375,paper,2009,14,0.2283
PAP3376,paper,2014,8,0.4374
PAP3377,paper,2011,3,0.4723
PAP3378,paper,2009,3,0.4499
PAP3379,paper,2016,3,0.1888
PAP3380,paper,2013,3,0.4584
PAP3381,paper,2016,8,0.375
PAP3382,paper,2015,3,0.5915
PAP3383,paper,2013,3,0.5791
PAP3384,paper,2011,8,0.5961
PAP3385,paper,2014,3,0.4638
PAP3386,paper,2014,11,0.4292
PAP3387,paper,2008,5,0.2173
PAP3388,paper,2010,14,0.3628
PAP3389,paper,2012,11,0.5351
PAP3390,paper,2014,5,0.4895
PAP3391,paper,2014,8,0.4675
PAP3392,paper,2013,3,0.436
PAP3393,paper,2012,3,0.6336
PAP3394,paper,2012,14,0.3654
PAP3395,paper,2016,3,0.5199
PAP3396,paper,2014,8,0.4797
PAP3397,paper,2013,8,0.5544
PAP3398,paper,2011,8,0.652
PAP3399,paper,2016,14,0.4996
PAP3400,paper,2015,8,0.3725
PAP3401,paper,2012,8,0.4573
PAP3402,paper,2015,14,0.303
PAP3403,paper,2012,3,0.5125
PAP3404,paper,2008,3,0.443
PAP3405,paper,2009,3,0.4596
PAP3406,paper,2015,8,0.2066
PAP3407,paper,2012,11,0.2909
PAP3408,paper,2016,3,0.2431
PAP3409,paper,2016,3,0.4507
PAP3410,paper,2011,1,0.2305
PAP3411,paper,2012,11,0.3034
PAP3412,paper,2010,6,0.4028
PAP3413,paper,2016,3,0.3063
PAP3414,paper,2012,8,0.4898
PAP3415,paper,2013,14,0.4899
PAP3416,paper,2016,11,0.3101
PAP3417,paper,2011,3,0.6082
PAP3418,paper,2009,3,0.4551
PAP3419,paper,2016,11,0.2797
PAP3420,paper,2014,11,0.2996
PAP3421,paper,2016,8,0.4343
PAP3422,paper,2013,3,0.4081
PAP3423,paper,2009,1,0.4314
PAP3424,paper,2012,3,0.4166
PAP3425,paper,2015,3,0.3158
PAP3426,paper,2014,3,0.5742
PAP3427,paper,2009,3,0.5415
PAP3428,paper,2016,3,0.4332
PAP3429,paper,2011,3,0.3793
PAP3430,paper,2013,3,0.409
PAP3431,paper,2016,8,0.3895
PAP3432,paper,2015,3,0.4471
PAP3433,paper,2009,3,0.3713
PAP3434,paper,2016,3,0.2503
PAP3435,paper,2013,8,0.2549
PAP3436,paper,2014,14,0.2856
PAP3437,paper,2015,8,0.4303
PAP3438,paper,2009,3,0.5063
PAP3439,paper,2016,3,0.4666
PAP3440,paper,2013,3,0.2159
PAP3441,paper,2010,3,0.5624
PAP3442,paper,2016,3,0.1786
PAP3443,paper,2012,14,0.6509
PAP3444,paper,2011,14,0.3286
PAP3445,paper,2015,5,0.2724
PAP3446,paper,2014,3,0.3543
PAP3447,paper,2015,8,0.4345
PAP3448,paper,2009,8,0.4066
PAP3449,paper,2010,3,0.3441
